type,title,release_year,duration,listed_in,description
Movie,Dogwashers,2021,108 min,Comedies,"When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?"
Movie,Fate of Alakada,2020,113 min,Comedies,"Faking her way through any situation, a social media influencer poses as an event planner and is tasked with throwing an extravagant, star-studded bash."
Movie,Mariposa,2020,116 min,Comedies,"New student Acha falls for Iqbal, a high-achieving student who's torn between love and family pressure."
Movie,Moxie,2021,112 min,Comedies,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school."
Movie,How to Be Really Bad,2018,100 min,Comedies,"The devil's sassy (and bored) daughter makes a deal with her dad: If she can turn a good person evil, she gets to ditch hell and stay on Earth."
Movie,Tenacious D in The Pick of Destiny,2006,94 min,Comedies,"Dreaming of being a rock god, Midwesterner JB heads to California, where he crosses paths with idler KG – giving rise to the musical duo Tenacious D."
Movie,Captain Fantastic,2016,119 min,Comedies,"A father raising his children off the grid begins to question his anti-establishment, utopian views when a tragic loss pulls them back into society."
Movie,Crazy About Her,2021,107 min,Comedies,"After spending a wild night together, Adri discovers the only way to see Carla again is to become a patient at the psychiatric center where she resides."
Movie,Ginny & Georgia - The Afterparty,2021,35 min,Comedies,"Cast members of the hit Netflix show join the hosts to unpack the drama of Season 1, and Cristela Alonzo offers tips for being the new kid at school."
Movie,Our Idiot Brother,2011,90 min,Comedies,A seemingly clueless idealist relies on his exasperated sisters for shelter and support after his girlfriend dumps him and his dog is taken away.
Movie,Classmates Minus,2020,123 min,Comedies,"Four school buddies — a director, a temp worker, an insurance salesman and a paper craftsman — grapple with unfulfilled dreams amid middle age ennui."
Movie,Fate: The Winx Saga - The Afterparty,2021,36 min,Comedies,"Stars of the fiery hit discuss the show's magic, play trivia and chow down on hot wings. Then, Taylor Tomlinson shares how she would use fairy powers."
Movie,I Care a Lot,2021,118 min,Comedies,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.
Movie,Eeb Allay Ooo!,2019,97 min,Comedies,"Hired as a monkey repeller upon moving to Delhi, a young man struggles to find his footing in his unenviable job and his place in the unforgiving world."
Movie,Namaste Wahala,2021,107 min,Comedies,An interracial romance hits humorous and heart-wrenching hiccups as the couple's parents fight tooth and nail against their relationship.
Movie,To All The Boys: Always And Forever,2021,116 min,Comedies,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.
Movie,Growing up and other problems,2018,91 min,Comedies,A 30-something woman without a steady partner or income samples stability when her pregnant best friend asks her to be the godmother of her child.
Movie,Squared Love,2021,102 min,Comedies,A celebrity journalist and renowned womanizer starts to rethink his life choices after he falls for a mysterious model who leads a double life.
Movie,The Misadventures of Hedi and Cokeman,2021,99 min,Comedies,"In Paris, two dysfunctional dealers use family ties to try to boost their small drug business in this crass comedy based on the webseries."
Movie,War Dogs,2016,114 min,Comedies,A massage therapist gets in over his head when he partners with a charismatic childhood pal in the lucrative but shady business of global arms dealing.
Movie,All My Friends Are Dead,2020,97 min,Comedies,"A group of friends at a New Year’s Eve party go through a whirlwind of events that exposes secrets, breaks hearts — and leads to a shocking outcome."
Movie,Kilometers and Kilometers,2020,127 min,Comedies,"When a debt-ridden man reluctantly agrees to drive an American tourist around India, their stark differences lead to bickering… and unexpected bonding."
Movie,Hire a Woman,2019,108 min,Comedies,An uptight man attempts to make his ex-girlfriend jealous when he pays his co-worker to act as his lover at a university reunion.
Movie,So My Grandma’s a Lesbian!,2020,95 min,Comedies,"Two women in their 70s decide to come out to their families and get married, sparking chaos — and threatening a granddaughter's engagement."
Movie,Friendsgiving,2020,95 min,Comedies,A quiet holiday dinner among friends turns into a chaotic night of illicit activity and compromising situations when uninvited guests crash the party.
Movie,The Heartbreak Club,2020,101 min,Comedies,"Coping with heartbreak, the shy owner of a floundering cafe finds solace in the Javanese love songs of Didi Kempot."
Movie,The Intouchables,2011,112 min,Comedies,"In need of a caregiver, a wealthy aristocrat with quadriplegia hires the last person anyone expects: an ex-con with no experience. Based on a true story."
Movie,BluffMaster!,2005,129 min,Comedies,"When his girlfriend learns the truth about his murky past, a con artist is forced to examine his choices and get to the root of his real identity."
Movie,Stuck Apart,2021,97 min,Comedies,"Entrenched in a midlife crisis, Aziz seeks solace from his mundane job, lonesome friends and rowdy family while pretending to have his act together."
Movie,Playing for Keeps,2012,106 min,Comedies,"A washed-up, former soccer star attempts to rebuild his relationship with his son and ex-wife by coaching his son's soccer team."
Movie,Bad Grandpa .5,2014,87 min,Comedies,"The geriatric antics of Irving Zisman continue in this next installment of the Jackass franchise, which features unused footage from the first film."
